packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
255,2026-06-27T09:33:49.411926000Z,QoS Data,148,34,-30,920,2,8,0,0,0,0,0,1,720,0
257,2026-06-27T09:33:49.417527000Z,QoS Data,131,34,-31,920,2,8,1,0,0,0,0,1,720,0
259,2026-06-27T09:33:49.541826000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
261,2026-06-27T09:33:49.907101000Z,S1G Beacon,129,34,-26,920,3,1,,,,,,,0,0
262,2026-06-27T09:33:50.724536000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
263,2026-06-27T09:33:51.125840000Z,Data,287,34,-27,920,2,0,0,0,0,0,0,1,0,0
264,2026-06-27T09:33:51.545535000Z,S1G Beacon,129,34,-25,920,3,1,,,,,,,0,0
265,2026-06-27T09:33:52.362974000Z,S1G Beacon,61,34,-23,920,3,1,,,,,,,0,0
266,2026-06-27T09:33:53.183984000Z,S1G Beacon,129,34,-23,920,3,1,,,,,,,0,0
267,2026-06-27T09:33:54.001412000Z,S1G Beacon,61,34,-25,920,3,1,,,,,,,0,0
268,2026-06-27T09:33:54.149935000Z,Data,287,34,-25,920,2,0,0,0,0,0,0,1,0,0
269,2026-06-27T09:33:54.434331000Z,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
271,2026-06-27T09:33:54.442231000Z,QoS Data,131,34,-32,920,2,8,1,0,0,0,0,1,720,0
273,2026-06-27T09:33:54.541812000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
275,2026-06-27T09:33:54.822458000Z,S1G Beacon,129,34,-24,920,3,1,,,,,,,0,0
276,2026-06-27T09:33:55.639856000Z,S1G Beacon,61,34,-25,920,3,1,,,,,,,0,0
277,2026-06-27T09:33:56.460892000Z,S1G Beacon,129,34,-30,920,3,1,,,,,,,0,0
278,2026-06-27T09:33:56.472672000Z,Data,378,34,-30,920,2,0,0,0,0,0,0,1,0,0
279,2026-06-27T09:33:56.576725000Z,Data,387,34,-31,920,2,0,0,0,0,0,0,1,0,0
280,2026-06-27T09:33:56.682425000Z,Data,450,34,-31,920,2,0,0,0,0,0,0,1,0,0
281,2026-06-27T09:33:56.786317000Z,Data,442,34,-28,920,2,0,0,0,0,0,0,1,0,0
282,2026-06-27T09:33:56.888802000Z,Data,387,34,-28,920,2,0,0,0,0,0,0,1,0,0
283,2026-06-27T09:33:56.993726000Z,Data,426,34,-28,920,2,0,0,0,0,0,0,1,0,0
284,2026-06-27T09:33:57.098704000Z,Data,458,34,-30,920,2,0,0,0,0,0,0,1,0,0
285,2026-06-27T09:33:57.174220000Z,Data,287,34,-29,920,2,0,0,0,0,0,0,1,0,0
286,2026-06-27T09:33:57.200760000Z,Data,387,34,-30,920,2,0,0,0,0,0,0,1,0,0
287,2026-06-27T09:33:57.278296000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
288,2026-06-27T09:33:57.306212000Z,Data,446,34,-32,920,2,0,0,0,0,0,0,1,0,0
289,2026-06-27T09:33:57.410146000Z,Data,440,34,-33,920,2,0,0,0,0,0,0,1,0,0
290,2026-06-27T09:33:57.512794000Z,Data,387,34,-33,920,2,0,0,0,0,0,0,1,0,0
291,2026-06-27T09:33:57.618456000Z,Data,442,34,-31,920,2,0,0,0,0,0,0,1,0,0
292,2026-06-27T09:33:57.722594000Z,Data,452,34,-29,920,2,0,0,0,0,0,0,1,0,0
